X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-95.5304938099999,39.6732742200001,7386,0005766439,HORTON COMMUNITY HOSPITAL,240 WEST 18TH STREET,HORTON,KS,66439,NOT AVAILABLE,(785) 486-2642,CRITICAL ACCESS,OPEN,25,BROWN,20013,USA,39.67327422,-95.53049381,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.kdheks.gov/bhfr/fac_list/,2020/08/15 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.horton-hospital.com,H007002,NORTHEAST KANSAS CENTER FOR HEALTH & WELLNESS,20,PROPRIETARY,-999,25,NOT AVAILABLE,N
-94.35258284,34.04810079,7387,0000771832,DE QUEEN MEDICAL CENTER,1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,NOT AVAILABLE,(870) 642-7572,CRITICAL ACCESS,CLOSED,35,SEVIER,05133,USA,34.04810079,-94.35258284,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.healthy.arkansas.gov/programsservices/hslicensingregulation/healthfacilityservices/pages/providerlists.aspx,2020/08/07 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,http://www.dequeenhospital.com,041319,NOT AVAILABLE,05,PROPRIETARY,-999,35,NOT AVAILABLE,Y
-111.01012272,32.320004,7388,0006285741,NORTHWEST MEDICAL CENTER,6200 N LACHOLLA BLVD,TUCSON,AZ,85741,NOT AVAILABLE,(520) 469-8100,GENERAL ACUTE CARE,OPEN,295,PIMA,04019,USA,32.320004,-111.01012272,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2020/08/10 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.northwestmedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,04,PROPRIETARY,-999,295,NOT AVAILABLE,Y
-88.89567406,36.51903178,7389,0007742041,PARKWAY REGIONAL HOSPITAL,2000 HOLIDAY LANE,FULTON,KY,42041,NOT AVAILABLE,(270) 472-2522,GENERAL ACUTE CARE,CLOSED,70,FULTON,21075,USA,36.51903178,-88.89567406,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2012/08/01 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.parkwayregionalhospital.com,100131,NOT AVAILABLE,21,PROPRIETARY,-999,70,NOT AVAILABLE,Y
-75.85255488,37.9975579100001,7390,0003221817,EDWARD MCCREADY MEMORIAL HOSPITAL,201 HALL HIGHWAY,CRISFIELD,MD,21817,NOT AVAILABLE,(410) 726-9496,GENERAL ACUTE CARE,CLOSED,89,SOMERSET,24039,USA,37.99755791,-75.85255488,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.mccreadyfoundation.org,NOT AVAILABLE,NOT AVAILABLE,24,NON-PROFIT,-999,89,NOT AVAILABLE,Y
-85.29133174,42.3434272000001,7391,0007749037,VA MEDICAL CENTER - BATTLE CREEK,5500 ARMSRTONG RD,BATTLE CREEK,MI,49037,NOT AVAILABLE,(269) 966-5600,MILITARY,OPEN,-999,CALHOUN,26025,USA,42.3434272,-85.29133174,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2020/09/25 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,http://www.battlecreek.va.gov/,NOT AVAILABLE,NOT AVAILABLE,26,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N
-84.04910402,41.91366434,7392,0006949221,PROMEDICA BIXBY HOSPITAL,818 RIVERSIDE AVENUE,ADRIAN,MI,49221,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,88,LENAWEE,26091,USA,41.91366434,-84.04910402,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/val/license/search,2020/08/09 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.promedica.org,NOT AVAILABLE,NOT AVAILABLE,26,NON-PROFIT,-999,88,NOT AVAILABLE,Y
-83.01977521,42.44224446,7393,0016648234,KINDRED HOSPITAL DETROIT,4777 E OUTER DRIVE,DETROIT,MI,48234,NOT AVAILABLE,NOT AVAILABLE,LONG TERM CARE,CLOSED,77,WAYNE,26163,USA,42.44224446,-83.01977521,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://w2.lara.state.mi.us/val/license/search,2020/08/09 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kindreddetroit.com/,NOT AVAILABLE,NOT AVAILABLE,26,PROPRIETARY,-999,77,NOT AVAILABLE,N
-94.56688489,45.63876207,7394,0012356307,ALBANY AREA HOSPITAL AND MED CTR,300 THIRD AVENUE,ALBANY,MN,56307,NOT AVAILABLE,(320) 845-2120,GENERAL ACUTE CARE,CLOSED,17,STEARNS,27145,USA,45.63876207,-94.56688489,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html,2012/08/06 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.albanyareahospital.com,622,NOT AVAILABLE,27,NON-PROFIT,-999,17,NOT AVAILABLE,N
-92.96437531,45.8237570800001,7395,0013455063,LAKESIDE MEDICAL CENTER,129 EAST SIXTH AVENUE,PINE CITY,MN,55063,NOT AVAILABLE,(320) 629-2542,GENERAL ACUTE CARE,CLOSED,10,PINE,27115,USA,45.82375708,-92.96437531,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,2020/08/08 00:00:00+00,IMAGERY,2014/01/07 00:00:00+00,http://www.lmc-pcac.com,451,NOT AVAILABLE,27,PROPRIETARY,-999,10,NOT AVAILABLE,N
-94.5269835079999,37.0576277910001,7396,0007864801,MERCY HOSPITAL JOPLIN,2817 ST. JOHN'S BLVD,JOPLIN,MO,64801,NOT AVAILABLE,(417) 781-2727,GENERAL ACUTE CARE,CLOSED,341,JASPER,29097,USA,37.05762779,-94.52698351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://gis.dhss.mo.gov/website/ags_healthfacility/healthfacility.html,2013/02/15 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.stj.com,H115,NOT AVAILABLE,29,NON-PROFIT,-999,341,NOT AVAILABLE,Y
-94.5743714499999,38.9682046200001,7397,0004264131,KINDRED HOSPITAL - KANSAS CITY,8701 TROOST AVENUE,KANSAS CITY,MO,64131,NOT AVAILABLE,(816) 995-2000,GENERAL ACUTE CARE,CLOSED,167,JACKSON,29095,USA,38.96820462,-94.57437145,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2016/08/01 00:00:00+00,IMAGERY/OTHER,2013/09/20 00:00:00+00,http://www.kindredhospitalkc.com,H053,NOT AVAILABLE,29,PROPRIETARY,-999,167,NOT AVAILABLE,N
-94.4676145,39.0297870800001,7398,0005564133,TWO RIVERS BEHAVIORAL HEALTH SYSTEM,5121 RAYTOWN ROAD,KANSAS CITY,MO,64133,NOT AVAILABLE,(816) 356-5688,PSYCHIATRIC,CLOSED,105,JACKSON,29095,USA,39.02978708,-94.4676145,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2020/08/08 00:00:00+00,IMAGERY,2021/05/17 00:00:00+00,http://www.tworivershospital.com,H141,NOT AVAILABLE,29,PROPRIETARY,-999,105,NOT AVAILABLE,N
-90.28355765,38.4944295000001,7399,0008463125,VA MEDICAL CENTER - JEFFERSON BARRACKS DIVISION,1 JEFFERSON BARRACKS DR,ST. LOUIS,MO,63125,NOT AVAILABLE,(314) 652-4100,MILITARY,OPEN,355,ST. LOUIS,29189,USA,38.4944295,-90.28355765,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/directory/guide/allstate.asp,2020/09/25 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,http://www.stlouis.va.gov/,NOT AVAILABLE,NOT AVAILABLE,29,GOVERNMENT - FEDERAL,-999,355,NOT AVAILABLE,N
-92.7407230699999,38.9441585100001,7400,0004365233,PINNACLE REGIONAL HOSPITAL,17651 B. HIGHWAY,BOONVILLE,MO,65233,NOT AVAILABLE,(660) 882-7461,GENERAL ACUTE CARE,CLOSED,70,COOPER,29053,USA,38.94415851,-92.74072307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.coopercountymemorialhospital.org/,H025,NOT AVAILABLE,29,GOVERNMENT - LOCAL,-999,70,NOT AVAILABLE,Y
-111.82347943,34.85595491,7401,0188586336,VERDE VALLEY MEDICAL CENTER - SEDONA CAMPUS,3700 W HWY 89A,SEDONA,AZ,86336,NOT AVAILABLE,(928) 204-4100,GENERAL ACUTE CARE,OPEN,-999,YAVAPAI,04025,USA,34.85595491,-111.82347943,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2020/09/16 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,https://www.nahealth.com/emergency-department/emergencies-sedona,NOT AVAILABLE,NOT AVAILABLE,04,NON-PROFIT,-999,-999,NOT AVAILABLE,Y
-81.52341992,35.7481238600001,7402,0011228690,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE - VALDESE,720 MALCOLM BOULEVARD,VALDESE,NC,28690,NOT AVAILABLE,(828) 874-2251,GENERAL ACUTE CARE,OPEN,131,BURKE,37023,USA,35.74812386,-81.52341992,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2012/07/03 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,https://atriumhealth.org/locations/detail/carolinas-healthcare-system-blue-ridge-valdese,NOT AVAILABLE,CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE VALDESE,37,NON-PROFIT,-999,131,NOT AVAILABLE,Y
-80.57179142,35.8993762000001,7403,0005927028,DAVIE COUNTY HOSPITAL,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,NOT AVAILABLE,(336) 751-8100,GENERAL ACUTE CARE,CLOSED,81,DAVIE,37059,USA,35.8993762,-80.57179142,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,2016/01/25 00:00:00+00,IMAGERY/OTHER,2019/05/09 00:00:00+00,http://www.daviehospital.org,NOT AVAILABLE,NOT AVAILABLE,37,NON-PROFIT,-999,81,NOT AVAILABLE,N
-97.06973339,47.90954377,7404,0004958206,ALTRU REHABILITATION CENTER,1300 S COLUMBIA RD,GRAND FORKS,ND,58206,NOT AVAILABLE,(701) 780-5000,REHABILITATION,OPEN,257,GRAND FORKS,38035,USA,47.90954377,-97.06973339,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm,2020/08/08 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,www.altru.org/,5021A,NOT AVAILABLE,38,NON-PROFIT,-999,257,NOT AVAILABLE,N
-81.50807586,28.6808917600001,7405,0010832703,ADVENTHEALTH APOPKA,201 N PARK AVE,APOPKA,FL,32703,NOT AVAILABLE,(407) 889-1000,GENERAL ACUTE CARE,OPEN,120,ORANGE,12095,USA,28.68089176,-81.50807586,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,2020/08/14 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,https://www.floridahospital.com/apopka,10140,NOT AVAILABLE,12,NON-PROFIT,-999,120,NOT AVAILABLE,Y
-122.66405906,45.5317066700001,7406,0002897232,OREGON STATE HOSPITAL PORTLAND,1121 NE 2ND AVENUE,PORTLAND,OR,97232,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,-999,MULTNOMAH,41051,USA,45.53170667,-122.66405906,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.oregon.gov/dataset/oregon-hospitals-map-2008-09-20/urjx-x2zf,2012/07/18 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,www.oregon.gov/oha/amh/osh/pages,14-1443,NOT AVAILABLE,41,GOVERNMENT - STATE,-999,-999,NOT AVAILABLE,N
-71.4608286499999,42.7566690200001,7407,0003203062,NORTHEAST REHABILITATION HOSPITAL,8 PROSPECT STREET,NASHUA,NH,03062,NOT AVAILABLE,(603) 893-2900,REHABILITATION,CLOSED,20,HILLSBOROUGH,33011,USA,42.75666902,-71.46082865,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.dhhs.nh.gov/oos/bhfa/documents/licensedfacilities.pdf,2016/08/22 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.snhhs.org/rehab,NOT AVAILABLE,NOT AVAILABLE,33,PROPRIETARY,-999,20,NOT AVAILABLE,Y
-88.08863575,33.2744756700001,7408,0009635447,PICKENS COUNTY MEDICAL CENTER,241 ROBERT K. WILSON DRIVE,CARROLLTON,AL,35447,NOT AVAILABLE,(205) 367-2426,GENERAL ACUTE CARE,CLOSED,56,PICKENS,01107,USA,33.27447567,-88.08863575,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dph1.adph.state.al.us/facilitiesdirectory,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.dchsystem.com,H5401,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,56,NOT AVAILABLE,Y
-84.37071357,40.5443508500001,7409,0005445885,JOINT TOWNSHIP DISTRICT MEMORIAL HOSPITAL,200 SAINT CLAIR AVE,SAINT MARYS,OH,45885,NOT AVAILABLE,(419) 394-3335,GENERAL ACUTE CARE,OPEN,140,AUGLAIZE,39011,USA,40.54435085,-84.37071357,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.grandlakehealth.org,1111,GRAND LAKE HEALTH SYSTEM,39,NON-PROFIT,-999,140,NOT AVAILABLE,Y
-74.35064333,40.55682547,7410,0010608820,ANTHONY M YELENCSICS COMMUNITY,65 JAMES STREET,EDISON,NJ,08820,NOT AVAILABLE,(732) 321-7000,GENERAL ACUTE CARE,OPEN,-999,MIDDLESEX,34023,USA,40.55682547,-74.35064333,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://jfkmc.org/,NJ11201,ANTHONY M. YELENCSICS COMMUNITY HOSPITAL,34,NON-PROFIT,-999,-999,NOT AVAILABLE,N
-93.68345522,41.61073277,7411,0009350310,MERCY FRANKLIN CENTER,1818 48TH STREET,DES MOINES,IA,50310,NOT AVAILABLE,(515) 271-6000,PSYCHIATRIC,OPEN,18,POLK,19153,USA,41.61073277,-93.68345522,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,http://www.mercydesmoines.org/behavioralhealth/,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,18,NOT AVAILABLE,N
-86.04468184,39.9018288400001,7412,0005846250,COMMUNITY HEART AND VASCULAR HOSPITAL,8075 N SHADELAND AVE,INDIANAPOLIS,IN,46250,NOT AVAILABLE,(317) 621-8063,GENERAL ACUTE CARE,OPEN,56,MARION,18097,USA,39.90182884,-86.04468184,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.in.gov/isdh/reports/qamis/hosdir,2020/08/15 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,heart.ecommunity.com,12-003312-1,NOT AVAILABLE,18,PROPRIETARY,-999,56,NOT AVAILABLE,Y
-76.18824,40.6908760000001,7413,0023717901,SCHUYLKILL MEDICAL CENTER EAST NORWEGIAN STREET,700 EAST NORWEGIAN STREET,POTTSVILLE,PA,17901,NOT AVAILABLE,(570) 621-4000,GENERAL ACUTE CARE,OPEN,136,SCHUYLKILL,42107,USA,40.690876,-76.18824,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.schuylkillhealth.com/index.php?id=192&fid=1,590200,NOT AVAILABLE,42,NON-PROFIT,-999,136,NOT AVAILABLE,N
-75.21781989,39.96100855,7414,0007819139,KIRKBRIDE CENTER,111 NORTH 49TH STREET,PHILADELPHIA,PA,19139,NOT AVAILABLE,(215) 471-2600,PSYCHIATRIC,OPEN,74,PHILADELPHIA,42101,USA,39.96100855,-75.21781989,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.kirkbridecenter.com,090800,NOT AVAILABLE,42,PROPRIETARY,-999,74,NOT AVAILABLE,N
-75.08783268,40.0706991600001,7415,0008119111,JEANES HOSPITAL,7600 CENTRAL AVENUE,PHILADELPHIA,PA,19111,NOT AVAILABLE,(215) 728-2000,GENERAL ACUTE CARE,OPEN,176,PHILADELPHIA,42101,USA,40.07069916,-75.08783268,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.jeanes.com,101300,NOT AVAILABLE,42,NON-PROFIT,-999,176,NOT AVAILABLE,N
-75.2295543399999,39.95169918,7416,0009619143,MERCY PHILADELPHIA HOSPITAL,501 SOUTH 54TH STREET,PHILADELPHIA,PA,19143,NOT AVAILABLE,(215) 748-9300,GENERAL ACUTE CARE,OPEN,214,PHILADELPHIA,42101,USA,39.95169918,-75.22955434,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.mercyhealth.org/locations/profile/?id=5&searchid=da47149f-3a79-e311-9eee-2c768a4e1b84&sort=11&page=1&pagesize=10,136000,NOT AVAILABLE,42,NON-PROFIT,-999,214,NOT AVAILABLE,N
-75.56334795,40.5904911800001,7417,0013918104,WESTFIELD HOSPITAL,4815 TILGHMAN STREET,ALLENTOWN,PA,18104,NOT AVAILABLE,(610) 973-8400,GENERAL ACUTE CARE,CLOSED,25,LEHIGH,42077,USA,40.59049118,-75.56334795,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.pasda.psu.edu/uci/datasummary.aspx?dataset=909,2016/09/26 00:00:00+00,IMAGERY,2014/01/13 00:00:00+00,http://www.westfieldhospital.com,206300,NOT AVAILABLE,42,PROPRIETARY,-999,25,NOT AVAILABLE,N
-76.5705049699999,40.8058666800001,7418,0012917866,GEISINGER SHAMOKIN AREA COMMUNITY HOSPITAL,4200 HOSPITAL ROAD,COAL TOWNSHIP,PA,17866,NOT AVAILABLE,(570) 644-4200,GENERAL ACUTE CARE,OPEN,55,NORTHUMBERLAND,42097,USA,40.80586668,-76.57050497,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.geisinger.org/locations/gsach/,196500,NOT AVAILABLE,42,NON-PROFIT,-999,55,NOT AVAILABLE,Y
-76.984769,41.2600410000001,7419,0004617701,DIVINE PROVIDENCE HOSPITAL,1100 GRAMPIAN BOULEVARD,WILLIAMSPORT,PA,17701,NOT AVAILABLE,(570) 326-8000,PSYCHIATRIC,OPEN,31,LYCOMING,42081,USA,41.260041,-76.984769,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://susquehannahealth.org,041000,NOT AVAILABLE,42,NON-PROFIT,-999,31,NOT AVAILABLE,N
-85.67003676,38.4739377400001,7420,0012647111,SAINT CATHERINE REGIONAL HOSPITAL,2200 MARKET ST,CHARLESTOWN,IN,47111,NOT AVAILABLE,(812) 256-3301,GENERAL ACUTE CARE,CLOSED,64,CLARK,18019,USA,38.47393774,-85.67003676,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.in.us/isdh/reports/qamis/hosdir/wdirhos.htm,2012/11/06 00:00:00+00,IMAGERY,2014/01/22 00:00:00+00,http://www.saintcatherinehospital.com,12-004975-1,NOT AVAILABLE,18,PROPRIETARY,-999,64,NOT AVAILABLE,N
-110.88730022,32.5167751700001,7421,0007885739,"SIERRA TUCSON, INC.",39580 S. LAGO DEL ORO PRKWY,TUCSON,AZ,85739,NOT AVAILABLE,(520) 624-4000,PSYCHIATRIC,OPEN,139,PINAL,04021,USA,32.51677517,-110.88730022,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.azdhs.gov/als/databases/,2020/08/10 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.sierratucson.com,NOT AVAILABLE,NOT AVAILABLE,04,PROPRIETARY,-999,139,NOT AVAILABLE,N
-80.120058,42.113052,7422,0013116505,SHRINERS HOSPITALS FOR CHILDREN - ERIE,1645 WEST 8TH STREET,ERIE,PA,16505,NOT AVAILABLE,(814) 875-8700,GENERAL ACUTE CARE,OPEN,30,ERIE,42049,USA,42.113052,-80.120058,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,http://www.shrinershospitalsforchildren.org/hospitals/locations/erie.aspx,196800,NOT AVAILABLE,42,NON-PROFIT,-999,30,NOT AVAILABLE,N
-71.0137999999999,42.2509000000001,7423,0004402169,QUINCY MEDICAL CENTER,114 WHITWELL STREET,QUINCY,MA,02169,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,116,NORFOLK,25021,USA,42.2509,-71.0138,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,2016/07/29 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.quincymc.org,36,QUINCY MEDICAL CENTER,25,NON-PROFIT,-999,116,NOT AVAILABLE,N
-109.59511363,31.36458886,7424,0065185607,"DOUGLAS COMMUNITY HOSPITAL, INC",2174 WEST OAK AVENUE,DOUGLAS,AZ,85607,NOT AVAILABLE,(520) 364-7931,CRITICAL ACCESS,CLOSED,-999,COCHISE,04003,USA,31.36458886,-109.59511363,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2014/09/20 00:00:00+00,IMAGERY/OTHER,2015/01/06 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,04,NOT AVAILABLE,-999,-999,NOT AVAILABLE,Y
-110.9811825,32.1075246300001,7425,0068485634,DHHS PHS IHS TUCSON AREA IHS TUCSON,PO BOX 548,SELLS,AZ,85634,NOT AVAILABLE,(520) 383-7200,GENERAL ACUTE CARE,OPEN,-999,PIMA,04019,USA,32.10752463,-110.9811825,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.azdhs.gov/als/databases/,2020/08/10 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,04,NOT AVAILABLE,-999,-999,NOT AVAILABLE,N
-84.9850937699999,32.48010887,7426,0018731901,MIDTOWN MEDICAL CENTER WEST,616 19TH STREET,COLUMBUS,GA,31901,NOT AVAILABLE,(706) 494-4262,GENERAL ACUTE CARE,OPEN,171,MUSCOGEE,13215,USA,32.48010887,-84.98509377,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2020/08/08 00:00:00+00,IMAGERY,2022/04/07 00:00:00+00,https://columbusregional.com/,189,DOCTORS HOSPITAL,13,PROPRIETARY,-999,171,NOT AVAILABLE,Y
-69.9681200599999,43.89559117,7427,0003804011,PARKVIEW ADVENTIST MEDICAL CENTER: PARKVIEW MEMORIAL HOSPITAL,329 MAINE STREET,BRUNSWICK,ME,04011,NOT AVAILABLE,(207) 729-1641,GENERAL ACUTE CARE,OPEN,55,CUMBERLAND,23005,USA,43.89559117,-69.96812006,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://megis.maine.gov/catalog,2012/10/25 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,http://www.parkviewamc.org,NOT AVAILABLE,NOT AVAILABLE,23,NON-PROFIT,-999,55,NOT AVAILABLE,Y
-83.4146901399999,34.88366763,7428,0002230525,MOUNTAIN LAKES MEDICAL CENTER,196 RIDGECREST CIRCLE,CLAYTON,GA,30525,NOT AVAILABLE,NOT AVAILABLE,CRITICAL ACCESS,CLOSED,25,RABUN,13241,USA,34.88366763,-83.41469014,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2020/08/08 00:00:00+00,IMAGERY,2013/10/16 00:00:00+00,http://mountainlakesmedicalcenter.com/main.html,17,NOT AVAILABLE,13,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,NOT AVAILABLE,N
-84.3311720199999,33.80481896,7429,0089130329,EMORY UNIVERSITY HOSPITAL,1821 CLIFTON ROAD NE,ATLANTA,GA,30329,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,18,DEKALB,13089,USA,33.80481896,-84.33117202,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://www.gamap2care.info/,2020/08/08 00:00:00+00,IMAGERY/OTHER,2022/04/07 00:00:00+00,https://www.emoryhealthcare.org/locations/hospitals/emory-university-hospital-wesley-woods/,NOT AVAILABLE,"WESLEY WOODS LONG TERM HOSPITAL, INC",13,PROPRIETARY,-999,18,NOT AVAILABLE,N
